Interferon Signaling	Lagging.Chromosome	batch	group
BRCA.TCGA-AC-A2QH-01A-11R-A18M-07	-0.466236601656098	87.7191580883646	1	BRCA
BRCA.TCGA-AC-A2QI-01A-12R-A19W-07	-0.0326452142901289	4.51802248196281	1	BRCA
BRCA.TCGA-AC-A2QJ-01A-12R-A19W-07	-0.145923667443533	9.80583494023714	1	BRCA
BRCA.TCGA-AC-A3BB-01A-21R-A19W-07	0.121642095215445	1.57246137538741	1	BRCA
BRCA.TCGA-AC-A3EH-01A-22R-A22K-07	-0.246084142367064	19.4557908174964	1	BRCA
BRCA.TCGA-AC-A3HN-01A-11R-A213-07	0.242928748251675	0.68588677678933	1	BRCA
BRCA.TCGA-AC-A3OD-01A-11R-A21T-07	0.399215237069827	0.235474951491458	1	BRCA
BRCA.TCGA-AC-A3QP-01A-11R-A22U-07	-0.186744950156118	12.9646122054258	1	BRCA
BRCA.TCGA-AC-A3QQ-01A-11R-A22K-07	-0.180872852138998	12.4541547604848	1	BRCA
BRCA.TCGA-AC-A3TM-01A-11R-A22K-07	-0.20784412633677	14.9776113905877	1	BRCA
BRCA.TCGA-AC-A3TN-01A-11R-A22K-07	-0.337888088111076	36.4575088040168	1	BRCA
BRCA.TCGA-AC-A3W5-01A-11R-A22K-07	-0.0399227023550674	4.74863620403483	1	BRCA
BRCA.TCGA-AC-A3W6-01A-12R-A22K-07	0.0321438996604161	2.90046741492303	1	BRCA
BRCA.TCGA-AC-A3W7-01A-11R-A22K-07	-0.278311711140989	24.2545368207368	1	BRCA
BRCA.TCGA-AC-A3YI-01A-21R-A239-07	-0.229175319525295	17.3306511040204	1	BRCA
BRCA.TCGA-AC-A3YJ-01A-11R-A22U-07	-0.341155349858614	37.2815205919209	1	BRCA
BRCA.TCGA-AC-A4ZE-01A-11R-A41B-07	-0.364471949664418	43.7284752743084	1	BRCA
BRCA.TCGA-AC-A5EH-01A-11R-A28M-07	-0.0007856213845715	3.63326856135373	1	BRCA
BRCA.TCGA-AC-A5XS-01A-11R-A29R-07	0.240135542201908	0.69911834433537	1	BRCA
BRCA.TCGA-AC-A5XU-01A-11R-A28M-07	-0.342253230741716	37.5625688180068	1	BRCA
BRCA.TCGA-AC-A62V-01A-11R-A31O-07	-0.374936340294086	46.9734801579427	1	BRCA
BRCA.TCGA-AC-A62X-01A-11R-A29R-07	0.28987737096517	0.497478038349708	1	BRCA
BRCA.TCGA-AC-A62Y-01A-11R-A29R-07	0.139415452639971	1.39244340620316	1	BRCA
BRCA.TCGA-AC-A6IV-01A-12R-A33J-07	0.166284563729319	1.15865133614594	1	BRCA
BRCA.TCGA-AC-A6IW-01A-12R-A33J-07	0.437977017118155	0.180629337927896	1	BRCA
BRCA.TCGA-AC-A6IX-01A-12R-A32P-07	0.110868226233325	1.69273046664175	1	BRCA
BRCA.TCGA-AC-A6NO-01A-12R-A33J-07	-0.431258029324305	69.0521918011165	1	BRCA
BRCA.TCGA-AC-A7VB-01A-11R-A352-07	0.0300251718850003	2.94281165505789	1	BRCA
BRCA.TCGA-AC-A7VC-01A-11R-A352-07	-0.438204604346053	72.4127228936688	1	BRCA
BRCA.TCGA-AC-A8OP-01A-11R-A36F-07	-0.288101591516802	25.9344774625382	1	BRCA
BRCA.TCGA-AC-A8OQ-01A-11R-A41B-07	-0.00489464196305972	3.73684332770928	1	BRCA
BRCA.TCGA-AC-A8OR-01A-21R-A41B-07	-0.356835612316248	41.502831431075	1	BRCA
BRCA.TCGA-AC-A8OS-01A-12R-A41B-07	-0.22968154883356	17.3907704859528	1	BRCA
BRCA.TCGA-AN-A03X-01A-21R-A00Z-07	-0.251632093123539	20.2083641737126	1	BRCA
BRCA.TCGA-AN-A03Y-01A-21R-A00Z-07	-0.0756354551401945	6.06271348575255	1	BRCA
BRCA.TCGA-AN-A041-01A-11R-A034-07	-0.0804352559582736	6.26508050150137	1	BRCA
BRCA.TCGA-AN-A046-01A-21R-A034-07	0.377942008224581	0.272360944971661	1	BRCA
BRCA.TCGA-AN-A049-01A-21R-A00Z-07	0.140951373149796	1.37788992365247	1	BRCA
BRCA.TCGA-AN-A04A-01A-21R-A034-07	-0.0353310309355832	4.60179867557213	1	BRCA
BRCA.TCGA-AN-A04C-01A-21R-A034-07	-0.173494808867928	11.8411807240915	1	BRCA
BRCA.TCGA-AN-A04D-01A-21R-A034-07	-0.408224258345565	58.985735671092	1	BRCA
BRCA.TCGA-AN-A0AJ-01A-11R-A00Z-07	0.25971596839246	0.611476382610316	1	BRCA
BRCA.TCGA-AN-A0AK-01A-21R-A00Z-07	-0.208366631824644	15.0312416562807	1	BRCA
BRCA.TCGA-AN-A0AL-01A-11R-A00Z-07	0.19316581950508	0.964032999352709	1	BRCA
BRCA.TCGA-AN-A0AM-01A-11R-A034-07	0.370669505890431	0.286253319720946	1	BRCA
BRCA.TCGA-AN-A0AR-01A-11R-A00Z-07	-0.407079015442502	58.5254317371093	1	BRCA
BRCA.TCGA-AN-A0AS-01A-11R-A00Z-07	-0.346641714991982	38.7073042120079	1	BRCA
BRCA.TCGA-AN-A0AT-01A-11R-A034-07	0.039252016030012	2.76280772337404	1	BRCA
BRCA.TCGA-AN-A0FD-01A-11R-A034-07	0.218807243951353	0.808936475331064	1	BRCA
BRCA.TCGA-AN-A0FF-01A-11R-A034-07	0.254901129944553	0.631951826925056	1	BRCA
BRCA.TCGA-AN-A0FJ-01A-11R-A00Z-07	-0.429227520993212	68.0996814698018	1	BRCA
BRCA.TCGA-AN-A0FK-01A-11R-A034-07	-0.170710909358799	11.6178132307067	1	BRCA
BRCA.TCGA-AN-A0FL-01A-11R-A034-07	-0.191581194497935	13.4006977236332	1	BRCA
BRCA.TCGA-AN-A0FN-01A-11R-A034-07	0.327370726154415	0.384933598430203	1	BRCA
BRCA.TCGA-AN-A0FS-01A-11R-A034-07	-0.0484466716397965	5.03376053493013	1	BRCA
BRCA.TCGA-AN-A0FT-01A-11R-A034-07	-0.186966362006617	12.9842634237672	1	BRCA
BRCA.TCGA-AN-A0FV-01A-11R-A00Z-07	-0.0829567810482069	6.37408415530786	1	BRCA
BRCA.TCGA-AN-A0FW-01A-11R-A034-07	-0.288382294390823	25.9843247520644	1	BRCA
BRCA.TCGA-AN-A0FX-01A-11R-A034-07	-0.304289763929879	28.9714711086168	1	BRCA
BRCA.TCGA-AN-A0FY-01A-11R-A034-07	-0.0875092876968271	6.57571109133464	1	BRCA
BRCA.TCGA-AN-A0FZ-01A-11R-A034-07	-0.100035104263141	7.16399652538285	1	BRCA
BRCA.TCGA-AN-A0G0-01A-11R-A034-07	-0.111422411494972	7.74436189814403	1	BRCA
BRCA.TCGA-AN-A0XL-01A-11R-A10J-07	-0.38383493470118	49.9216986250721	1	BRCA
BRCA.TCGA-AN-A0XN-01A-21R-A109-07	0.0516863640012681	2.53752167492292	1	BRCA
BRCA.TCGA-AN-A0XO-01A-11R-A109-07	-0.180880959624873	12.4548454973824	1	BRCA
BRCA.TCGA-AN-A0XP-01A-11R-A109-07	0.332955500735572	0.370505064771156	1	BRCA
BRCA.TCGA-AN-A0XR-01A-11R-A109-07	0.181714767835956	1.04258518681665	1	BRCA
BRCA.TCGA-AN-A0XS-01A-22R-A109-07	-0.0362136665821137	4.62966765028122	1	BRCA
BRCA.TCGA-AN-A0XT-01A-11R-A109-07	-0.332502701304285	35.1388606036378	1	BRCA
BRCA.TCGA-AN-A0XU-01A-11R-A109-07	0.333859761226391	0.368220279826666	1	BRCA
BRCA.TCGA-AN-A0XV-01A-11R-A109-07	0.0581989337112678	2.426955013412	1	BRCA
BRCA.TCGA-AN-A0XW-01A-11R-A109-07	0.397457219262963	0.238323884142178	1	BRCA
BRCA.TCGA-AO-A03L-01A-41R-A056-07	0.358690228262823	0.310698728098961	1	BRCA
BRCA.TCGA-AO-A03M-01B-11R-A10J-07	0.415705059948286	0.21035629059371	1	BRCA
BRCA.TCGA-AO-A03N-01B-11R-A10J-07	-0.394296838177226	53.6253781551076	1	BRCA
BRCA.TCGA-AO-A03O-01A-11R-A00Z-07	0.362786363644924	0.30211366316457	1	BRCA
BRCA.TCGA-AO-A03P-01A-11R-A00Z-07	0.201820533870256	0.908614829533774	1	BRCA
BRCA.TCGA-AO-A03R-01A-21R-A034-07	-0.377622425998622	47.8445818937915	1	BRCA
BRCA.TCGA-AO-A03T-01A-21R-A034-07	-0.00181502783591281	3.6589438040054	1	BRCA
BRCA.TCGA-AO-A03U-01B-21R-A10J-07	0.255300447582464	0.630227936751045	1	BRCA
BRCA.TCGA-AO-A03V-01A-11R-A115-07	-0.136214950542324	9.17574189058818	1	BRCA
BRCA.TCGA-AO-A0J2-01A-11R-A034-07	0.451407629329324	0.16477359310084	1	BRCA
BRCA.TCGA-AO-A0J3-01A-11R-A034-07	-0.0231401610667251	4.23360228686116	1	BRCA
BRCA.TCGA-AO-A0J4-01A-11R-A034-07	0.397367057409864	0.238470920415805	1	BRCA
BRCA.TCGA-AO-A0J5-01A-11R-A034-07	-0.178341742673403	12.2403728475033	1	BRCA
BRCA.TCGA-AO-A0J6-01A-11R-A034-07	0.471793710232991	0.143325380068172	1	BRCA
BRCA.TCGA-AO-A0J7-01A-11R-A034-07	-0.381279488586783	49.0565996274117	1	BRCA
BRCA.TCGA-AO-A0J8-01A-21R-A034-07	0.343755787879301	0.344118356237951	1	BRCA
BRCA.TCGA-AO-A0J9-01A-11R-A034-07	0.0407098901164925	2.7353915366082	1	BRCA
BRCA.TCGA-AO-A0JA-01A-11R-A056-07	0.124266921924268	1.54447880569829	1	BRCA
BRCA.TCGA-AO-A0JB-01A-11R-A32Y-07	-0.443828325877882	75.2527292260908	1	BRCA
BRCA.TCGA-AO-A0JC-01A-11R-A056-07	0.446818444119734	0.170028416605017	1	BRCA
BRCA.TCGA-AO-A0JD-01A-11R-A056-07	0.110520540730732	1.69676126538403	1	BRCA
BRCA.TCGA-AO-A0JE-01A-11R-A056-07	0.486510254276749	0.129599128379667	1	BRCA
BRCA.TCGA-AO-A0JF-01A-11R-A056-07	-0.0767464356564498	6.10896489590624	1	BRCA
BRCA.TCGA-AO-A0JG-01A-31R-A084-07	0.151457408607054	1.28233766897081	1	BRCA
BRCA.TCGA-AO-A0JI-01A-21R-A056-07	-0.240851667420551	18.771710859045	1	BRCA
BRCA.TCGA-AO-A0JJ-01A-11R-A056-07	0.235244149251684	0.722906979423989	1	BRCA
BRCA.TCGA-AO-A0JL-01A-11R-A056-07	-0.486945702577291	101.069150890106	1	BRCA
BRCA.TCGA-AO-A0JM-01A-21R-A056-07	-0.0947806851007096	6.91106759884503	1	BRCA
BRCA.TCGA-AO-A124-01A-11R-A10J-07	0.22892551182973	0.754838952683973	1	BRCA
BRCA.TCGA-AO-A125-01A-11R-A10J-07	-0.289801654799271	26.2378459938129	1	BRCA
BRCA.TCGA-AO-A126-01A-11R-A10J-07	-0.169371425892143	11.511845483566	1	BRCA
BRCA.TCGA-AO-A128-01A-11R-A10J-07	0.555319659399118	0.080942739491474	1	BRCA
BRCA.TCGA-AO-A129-01A-21R-A10J-07	0.291747655123816	0.491153826153837	1	BRCA
BRCA.TCGA-AO-A12A-01A-21R-A115-07	0.169196895463756	1.13579667127334	1	BRCA
BRCA.TCGA-AO-A12B-01A-11R-A10J-07	-0.0831621698893579	6.38304605170937	1	BRCA
BRCA.TCGA-AO-A12C-01A-11R-A10J-07	-0.386548404049811	50.8569995257578	1	BRCA
BRCA.TCGA-AO-A12D-01A-11R-A115-07	0.377825512743502	0.272578078616893	1	BRCA
BRCA.TCGA-AO-A12E-01A-11R-A10J-07	0.3617976269	0.304163978827793	1	BRCA
BRCA.TCGA-AO-A12F-01A-11R-A115-07	-0.359298878277963	42.2080980878891	1	BRCA
BRCA.TCGA-AO-A12G-01A-11R-A10J-07	-0.362990807219315	43.2876535098364	1	BRCA
BRCA.TCGA-AO-A12H-01A-11R-A115-07	0.000374655856252626	3.60454508184928	1	BRCA
BRCA.TCGA-AO-A1KO-01A-31R-A13Q-07	-0.251817726998084	20.2340423584708	1	BRCA
BRCA.TCGA-AO-A1KP-01A-11R-A13Q-07	-0.221588769446822	16.4541776847746	1	BRCA
BRCA.TCGA-AO-A1KQ-01A-11R-A13Q-07	-0.00379030191734406	3.70871988596184	1	BRCA
BRCA.TCGA-AO-A1KR-01A-12R-A144-07	-0.282585236161429	24.9740568872495	1	BRCA
BRCA.TCGA-AO-A1KS-01A-11R-A13Q-07	-0.0250281954438015	4.28863585663501	1	BRCA
BRCA.TCGA-AO-A1KT-01A-11R-A13Q-07	0.10226823344707	1.79530119325957	1	BRCA
BRCA.TCGA-AQ-A04H-01B-11R-A10J-07	-0.216260949190987	15.8652854986473	1	BRCA
BRCA.TCGA-AQ-A04J-01A-02R-A034-07	0.303547138583581	0.453067316728494	1	BRCA
BRCA.TCGA-AQ-A04L-01B-21R-A10J-07	-0.277233855007601	24.0763589224158	1	BRCA
BRCA.TCGA-AQ-A0Y5-01A-11R-A14M-07	-0.187311157775934	13.0149248020381	1	BRCA
BRCA.TCGA-AQ-A1H2-01A-11R-A13Q-07	0.168381138172136	1.14215252698906	1	BRCA
BRCA.TCGA-AQ-A1H3-01A-31R-A13Q-07	0.187481710243953	1.00225603896688	1	BRCA
BRCA.TCGA-AQ-A54N-01A-11R-A266-07	-0.390649496936971	52.3039599528552	1	BRCA
BRCA.TCGA-AQ-A54O-01A-11R-A266-07	-0.307897160361246	29.6952970695955	1	BRCA
BRCA.TCGA-AQ-A7U7-01A-22R-A352-07	0.425193569670847	0.197136173299205	1	BRCA
BRCA.TCGA-AR-A0TP-01A-11R-A084-07	-0.457637003747531	82.7077334183826	1	BRCA
BRCA.TCGA-AR-A0TQ-01A-11R-A084-07	0.408262799885893	0.221342867847149	1	BRCA
BRCA.TCGA-AR-A0TR-01A-11R-A084-07	-0.221072492778765	16.396169114213	1	BRCA
BRCA.TCGA-AR-A0TS-01A-11R-A115-07	0.195436401665898	0.949174982987676	1	BRCA
BRCA.TCGA-AR-A0TT-01A-31R-A084-07	0.361677495520587	0.304414038039654	1	BRCA
BRCA.TCGA-AR-A0TU-01A-31R-A109-07	0.340152503722618	0.352705919595188	1	BRCA
BRCA.TCGA-AR-A0TV-01A-21R-A084-07	0.32038371115039	0.403778668781278	1	BRCA
BRCA.TCGA-AR-A0TW-01A-11R-A084-07	0.300120115839707	0.463814148451959	1	BRCA
BRCA.TCGA-AR-A0TX-01A-11R-A084-07	0.186312519341356	1.0103043023546	1	BRCA
BRCA.TCGA-AR-A0TY-01A-12R-A115-07	-0.265091918131692	22.1573911863497	1	BRCA
BRCA.TCGA-AR-A0TZ-01A-12R-A084-07	0.0211549425187208	3.12690592402995	1	BRCA
BRCA.TCGA-AR-A0U0-01A-11R-A109-07	0.52614769926891	0.0988198437962759	1	BRCA
BRCA.TCGA-AR-A0U2-01A-11R-A109-07	0.0192187689410295	3.16859655785705	1	BRCA
BRCA.TCGA-AR-A0U3-01A-11R-A109-07	-0.291814990492465	26.6017096193324	1	BRCA
BRCA.TCGA-AR-A0U4-01A-11R-A109-07	0.251088416572533	0.648650968353463	1	BRCA
BRCA.TCGA-AR-A1AH-01A-11R-A12D-07	-0.21544836312766	15.777340544294	1	BRCA
BRCA.TCGA-AR-A1AI-01A-11R-A12P-07	0.445033879678182	0.172116786651028	1	BRCA
BRCA.TCGA-AR-A1AJ-01A-21R-A12P-07	0.559065507953632	0.0788949942577613	1	BRCA
BRCA.TCGA-AR-A1AK-01A-21R-A12P-07	0.440380548655651	0.177683744081223	1	BRCA
BRCA.TCGA-AR-A1AL-01A-21R-A12P-07	-0.106497885721567	7.48782155791821	1	BRCA
BRCA.TCGA-AR-A1AM-01A-41R-A22K-07	-0.0403548441138886	4.76269465161483	1	BRCA
BRCA.TCGA-AR-A1AN-01A-11R-A12P-07	-0.283438814215746	25.1203086283647	1	BRCA
BRCA.TCGA-AR-A1AO-01A-11R-A12P-07	0.452510788235204	0.163534830179066	1	BRCA
BRCA.TCGA-AR-A1AP-01A-11R-A12P-07	0.229685899832044	0.750922790284567	1	BRCA
BRCA.TCGA-AR-A1AQ-01A-11R-A12P-07	0.370448487211621	0.286686439497996	1	BRCA
BRCA.TCGA-AR-A1AR-01A-31R-A137-07	0.415831666177074	0.210174185254994	1	BRCA
BRCA.TCGA-AR-A1AS-01A-11R-A12P-07	-0.27027561321706	22.9571905171454	1	BRCA
BRCA.TCGA-AR-A1AT-01A-11R-A12P-07	0.389097047065682	0.252350749967763	1	BRCA
BRCA.TCGA-AR-A1AU-01A-11R-A12P-07	-0.188561900969342	13.1267576000068	1	BRCA
BRCA.TCGA-AR-A1AV-01A-21R-A12P-07	-0.168325275641358	11.4297562682324	1	BRCA
BRCA.TCGA-AR-A1AW-01A-21R-A12P-07	0.554313320803007	0.0815018760549937	1	BRCA
BRCA.TCGA-AR-A1AX-01A-11R-A12P-07	0.513209714062648	0.107964581946714	1	BRCA
BRCA.TCGA-AR-A1AY-01A-21R-A12P-07	-0.257651092096707	21.0577932211628	1	BRCA
BRCA.TCGA-AR-A24H-01A-11R-A169-07	0.286383088640403	0.509512673719088	1	BRCA
BRCA.TCGA-AR-A24K-01A-11R-A169-07	-0.195391797675147	13.7546086734123	1	BRCA
BRCA.TCGA-AR-A24L-01A-11R-A169-07	0.00345066838124483	3.52949044956814	1	BRCA
BRCA.TCGA-AR-A24M-01A-11R-A169-07	0.140909861275272	1.37828125864858	1	BRCA
BRCA.TCGA-AR-A24N-01A-11R-A169-07	0.278852582148268	0.536447454788642	1	BRCA
BRCA.TCGA-AR-A24O-01A-11R-A169-07	0.27200986096298	0.562154980095524	1	BRCA
BRCA.TCGA-AR-A24P-01A-11R-A169-07	0.146444927723986	1.32707007791828	1	BRCA
BRCA.TCGA-AR-A24Q-01A-12R-A169-07	-0.0338786164201936	4.55630378091013	1	BRCA
BRCA.TCGA-AR-A24R-01A-11R-A169-07	0.299738215061277	0.465027431425405	1	BRCA
BRCA.TCGA-AR-A24S-01A-11R-A169-07	0.365377156979514	0.29680652354831	1	BRCA
BRCA.TCGA-AR-A24T-01A-11R-A169-07	0.0692959575395463	2.24954066878759	1	BRCA
BRCA.TCGA-AR-A24U-01A-11R-A169-07	0.318532292222627	0.408925042197449	1	BRCA
BRCA.TCGA-AR-A24V-01A-21R-A169-07	0.349269376948981	0.331381036928032	1	BRCA
BRCA.TCGA-AR-A24W-01A-11R-A169-07	-0.274153959768057	23.5744095140223	1	BRCA
BRCA.TCGA-AR-A24X-01A-11R-A169-07	-0.284460168756318	25.2964330947603	1	BRCA
BRCA.TCGA-AR-A24Z-01A-11R-A169-07	0.228686683076413	0.756073182069246	1	BRCA
BRCA.TCGA-AR-A250-01A-31R-A169-07	0.370850891256338	0.285898356364631	1	BRCA
BRCA.TCGA-AR-A251-01A-12R-A169-07	0.0530744380593574	2.51354095119787	1	BRCA
BRCA.TCGA-AR-A252-01A-11R-A169-07	0.442976962767304	0.174555715531845	1	BRCA
BRCA.TCGA-AR-A254-01A-21R-A169-07	0.347750634560563	0.334841784086772	1	BRCA
BRCA.TCGA-AR-A255-01A-11R-A169-07	0.428027156395495	0.193351741640265	1	BRCA
BRCA.TCGA-AR-A256-01A-11R-A169-07	0.112605445626351	1.67273347534657	1	BRCA
BRCA.TCGA-AR-A2LE-01A-11R-A180-07	-0.340399892013748	37.089352045952	1	BRCA
BRCA.TCGA-AR-A2LH-01A-31R-A18M-07	0.219967213389748	0.802542967580874	1	BRCA
BRCA.TCGA-AR-A2LJ-01A-12R-A19W-07	-0.0854745575933182	6.48481803047173	1	BRCA
BRCA.TCGA-AR-A2LK-01A-11R-A180-07	-0.236955025687988	18.2779471967115	1	BRCA
BRCA.TCGA-AR-A2LL-01A-11R-A180-07	-0.226741777265593	17.0445338394418	1	BRCA
BRCA.TCGA-AR-A2LM-01A-11R-A180-07	-0.139364544056351	9.37558205338986	1	BRCA
BRCA.TCGA-AR-A2LN-01A-21R-A18M-07	-0.301520107129006	28.4277339643919	1	BRCA
BRCA.TCGA-AR-A2LO-01A-31R-A18M-07	-0.250919053406978	20.1100341172574	1	BRCA
BRCA.TCGA-AR-A2LQ-01A-22R-A18M-07	-0.346738230557113	38.7328685065698	1	BRCA
BRCA.TCGA-AR-A2LR-01A-12R-A18M-07	-0.196729764085691	13.8810772367158	1	BRCA
BRCA.TCGA-AR-A5QM-01A-11R-A27Q-07	-0.00515315452129342	3.74345742760197	1	BRCA
BRCA.TCGA-AR-A5QN-01A-12R-A28M-07	0.246256840137498	0.670447974782311	1	BRCA
BRCA.TCGA-AR-A5QP-01A-11R-A28M-07	-0.348721246151786	39.2618675914671	1	BRCA
BRCA.TCGA-AR-A5QQ-01A-11R-A28M-07	0.318926063389598	0.407825016116428	1	BRCA
BRCA.TCGA-B6-A0I1-01A-11R-A21T-07	-0.117445678545697	8.07012044655699	1	BRCA
BRCA.TCGA-B6-A0I2-01A-11R-A034-07	0.344815324242256	0.341633215808621	1	BRCA
BRCA.TCGA-B6-A0I5-01A-11R-A034-07	-0.415901295608672	62.1662288576449	1	BRCA
BRCA.TCGA-B6-A0I6-01A-11R-A034-07	-0.417979769634425	63.0564345767583	1	BRCA
BRCA.TCGA-B6-A0I8-01A-11R-A034-07	-0.40961479604564	59.549499380932	1	BRCA
BRCA.TCGA-B6-A0I9-01A-11R-A034-07	0.118856657722006	1.60271084201136	1	BRCA
BRCA.TCGA-B6-A0IA-01A-11R-A034-07	-0.100196538383673	7.17191224995652	1	BRCA
BRCA.TCGA-B6-A0IB-01A-11R-A034-07	-0.330278910587397	34.6083639771987	1	BRCA
BRCA.TCGA-B6-A0IC-01A-11R-A034-07	-0.214178840625715	15.6409168128059	1	BRCA
BRCA.TCGA-B6-A0IE-01A-11R-A034-07	-0.340975815517007	37.2357617900397	1	BRCA
BRCA.TCGA-B6-A0IG-01A-11R-A034-07	0.129445369882298	1.49072463479145	1	BRCA
BRCA.TCGA-B6-A0IH-01A-11R-A115-07	-0.269694893389732	22.8661733721412	1	BRCA
BRCA.TCGA-B6-A0IJ-01A-11R-A034-07	0.392338758020068	0.246816324024112	1	BRCA
BRCA.TCGA-B6-A0IK-01A-12R-A056-07	-0.344184584480902	38.0621307399397	1	BRCA
BRCA.TCGA-B6-A0IM-01A-11R-A034-07	0.0651917436774372	2.31359297976873	1	BRCA
BRCA.TCGA-B6-A0IN-01A-11R-A034-07	-0.204759675441214	14.6648977190164	1	BRCA
BRCA.TCGA-B6-A0IO-01A-11R-A034-07	-0.0847928688827062	6.45464827177957	1	BRCA
BRCA.TCGA-B6-A0IP-01A-11R-A034-07	0.0143569978862292	3.27574934623121	1	BRCA
BRCA.TCGA-B6-A0IQ-01A-11R-A034-07	0.128618332587984	1.49918232488379	1	BRCA
BRCA.TCGA-B6-A0RE-01A-11R-A056-07	-0.158696516147436	10.7011665402615	1	BRCA
BRCA.TCGA-B6-A0RG-01A-11R-A056-07	-0.29431013781439	27.0596590811256	1	BRCA
BRCA.TCGA-B6-A0RH-01A-21R-A115-07	0.291987111217146	0.490349952251804	1	BRCA
BRCA.TCGA-B6-A0RI-01A-11R-A056-07	-0.0480745427825918	5.02096279155371	1	BRCA
BRCA.TCGA-B6-A0RL-01A-11R-A084-07	-0.0960382732008851	6.97077843074018	1	BRCA
BRCA.TCGA-B6-A0RM-01A-11R-A084-07	-0.330661663403126	34.6990976094689	1	BRCA
BRCA.TCGA-B6-A0RN-01A-12R-A084-07	-0.376672594778407	47.5347192611183	1	BRCA
BRCA.TCGA-B6-A0RO-01A-22R-A084-07	-0.148977887883173	10.0128633112175	1	BRCA
BRCA.TCGA-B6-A0RP-01A-21R-A084-07	0.100708623604782	1.81455746488816	1	BRCA
BRCA.TCGA-B6-A0RQ-01A-11R-A115-07	-0.298646668221128	27.8744054628533	1	BRCA
BRCA.TCGA-B6-A0RS-01A-11R-A084-07	0.197172956274256	0.937966214700245	1	BRCA
BRCA.TCGA-B6-A0RT-01A-21R-A084-07	0.513416655770178	0.107811852729279	1	BRCA
BRCA.TCGA-B6-A0RU-01A-11R-A084-07	-0.219407365839742	16.2104661675347	1	BRCA
BRCA.TCGA-B6-A0RV-01A-11R-A084-07	0.0469426172716665	2.62121619123103	1	BRCA
BRCA.TCGA-B6-A0WS-01A-11R-A115-07	0.318467098061595	0.409107452518226	1	BRCA
BRCA.TCGA-B6-A0WT-01A-11R-A109-07	-0.281100590319981	24.7217037932727	1	BRCA
BRCA.TCGA-B6-A0WV-01A-11R-A109-07	-0.287457557036518	25.8204707420524	1	BRCA
BRCA.TCGA-B6-A0WW-01A-11R-A109-07	-0.105574064089375	7.44065086994843	1	BRCA
BRCA.TCGA-B6-A0WX-01A-11R-A109-07	0.00321465155150075	3.53519348109767	1	BRCA
BRCA.TCGA-B6-A0WY-01A-11R-A109-07	0.373448452539016	0.280863062605445	1	BRCA
BRCA.TCGA-B6-A0WZ-01A-11R-A109-07	-0.0600306480118029	5.44887825012761	1	BRCA
BRCA.TCGA-B6-A0X0-01A-21R-A115-07	-0.455068091672173	81.2669949834062	1	BRCA
BRCA.TCGA-B6-A0X1-01A-11R-A109-07	0.390765431143752	0.249487067463575	1	BRCA
BRCA.TCGA-B6-A0X4-01A-11R-A109-07	-0.383196219905416	49.7040539436787	1	BRCA
BRCA.TCGA-B6-A0X5-01A-21R-A109-07	-0.421016882904513	64.3801962631919	1	BRCA
BRCA.TCGA-B6-A0X7-01A-11R-A10J-07	-0.187484475608031	13.0303646330668	1	BRCA
BRCA.TCGA-B6-A1KC-01B-11R-A157-07	-0.315851554560968	31.3558941581275	1	BRCA
BRCA.TCGA-B6-A1KF-01A-11R-A13Q-07	-0.424548504118829	65.9544804451678	1	BRCA
BRCA.TCGA-B6-A1KI-01A-11R-A14M-07	-0.30532219876054	29.1768084193527	1	BRCA
BRCA.TCGA-B6-A1KN-01A-11R-A13Q-07	0.242443626063787	0.688166722680034	1	BRCA
BRCA.TCGA-B6-A2IU-01A-32R-A18M-07	-0.417531968451055	62.8635711894473	1	BRCA
BRCA.TCGA-B6-A3ZX-01A-11R-A239-07	0.0756672979663291	2.15360171966278	1	BRCA
BRCA.TCGA-B6-A400-01A-11R-A239-07	0.270134477922049	0.569413280578316	1	BRCA
BRCA.TCGA-B6-A401-01A-11R-A239-07	-0.104147691059108	7.36840265294973	1	BRCA
BRCA.TCGA-B6-A402-01A-11R-A239-07	-0.348280742502941	39.1437358948519	1	BRCA
BRCA.TCGA-B6-A408-01A-12R-A24H-07	0.183932227384012	1.0268895957455	1	BRCA
BRCA.TCGA-B6-A409-01A-11R-A24H-07	-0.133118353103958	8.98341748042799	1	BRCA
BRCA.TCGA-B6-A40B-01A-11R-A239-07	-0.2233959015448	16.6588473051009	1	BRCA
BRCA.TCGA-B6-A40C-01A-11R-A239-07	-0.0234536111685499	4.24268978468251	1	BRCA
BRCA.TCGA-BH-A0AU-01A-11R-A12P-07	0.097678190443186	1.8525663285709	1	BRCA
BRCA.TCGA-BH-A0AV-01A-31R-A115-07	-0.0347757162643549	4.58435081060026	1	BRCA
BRCA.TCGA-BH-A0AW-01A-11R-A056-07	0.0243513410785603	3.0592763743734	1	BRCA
BRCA.TCGA-BH-A0AY-01A-21R-A00Z-07	-0.203830803864012	14.5720105310212	1	BRCA
BRCA.TCGA-BH-A0AZ-01A-21R-A12P-07	-0.151044665327621	10.1554325532791	1	BRCA
BRCA.TCGA-BH-A0B0-01A-21R-A115-07	0.272185337518946	0.561480584563175	1	BRCA
BRCA.TCGA-BH-A0B1-01A-12R-A056-07	0.113161220015393	1.66638601312094	1	BRCA
BRCA.TCGA-BH-A0B3-01A-11R-A056-07	0.449831915120577	0.166559290823812	1	BRCA
